url,product_name,reviewer_name,review_title,review_text,review_rating,verified_purchase,review_date,helpful_count,uniq_id,scraped_at
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_9603,Amazing Camera,Dynamic island is a game changer. Super smooth.,5,FALSE,Reviewed in the United States on 13 Apr 2023,,id-616943,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_8758,Regret buying,Apple maps and Siri are still terrible.,1,TRUE,Reviewed in the United States on 11 Aug 2023,26 people found this helpful,id-470458,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_1231,Just another iPhone,It's a good phone but lightning port is annoying.,3,TRUE,Reviewed in the United States on 05 Dec 2023,,id-673766,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_4320,Okay,It's a good phone but lightning port is annoying.,3,FALSE,Reviewed in the United States on 15 Jan 2023,91 people found this helpful,id-675544,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_4612,Love iOS,Dynamic island is a game changer. Super smooth.,5,TRUE,Reviewed in the United States on 03 Mar 2023,,id-629102,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_2055,Amazing Camera,Dynamic island is a game changer. Super smooth.,5,FALSE,Reviewed in the United States on 27 Apr 2023,,id-533555,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_2403,Overrated,Back glass shattered despite using a case.,2,FALSE,Reviewed in the United States on 24 Oct 2023,,id-769502,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_8718,Okay,Feels exactly like my old iPhone. Not much difference.,3,FALSE,Reviewed in the United States on 23 Aug 2023,87 people found this helpful,id-193213,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_4007,Regret buying,Overpriced and doesn't offer anything new.,1,TRUE,Reviewed in the United States on 03 Feb 2023,,id-893582,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_2503,Awful,My screen froze and had to be replaced.,1,FALSE,Reviewed in the United States on 02 May 2023,56 people found this helpful,id-562664,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_5090,Perfect iPhone,Dynamic island is a game changer. Super smooth.,5,TRUE,Reviewed in the United States on 04 Jun 2023,64 people found this helpful,id-150290,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_1992,Overrated,Battery health dropped 5% in two months.,2,FALSE,Reviewed in the United States on 18 Dec 2023,58 people found this helpful,id-650013,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_8905,Love iOS,Video quality is unmatched. I absolutely love it.,5,TRUE,Reviewed in the United States on 19 Sep 2023,57 people found this helpful,id-201564,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_8436,Love iOS,Best battery life I've seen on an iPhone.,5,TRUE,Reviewed in the United States on 29 Nov 2023,5 people found this helpful,id-891980,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_8733,Waste of money,Overpriced and doesn't offer anything new.,1,FALSE,Reviewed in the United States on 27 Sep 2023,,id-990381,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_8450,Poor battery,Battery health dropped 5% in two months.,2,FALSE,Reviewed in the United States on 06 Feb 2023,77 people found this helpful,id-563717,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_9185,Nothing special,It's a good phone but lightning port is annoying.,3,TRUE,Reviewed in the United States on 12 Oct 2023,26 people found this helpful,id-619188,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_5528,Waste of money,Overpriced and doesn't offer anything new.,1,TRUE,Reviewed in the United States on 20 Oct 2023,,id-189991,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_9291,Overrated,Battery health dropped 5% in two months.,2,FALSE,Reviewed in the United States on 06 Feb 2023,,id-677491,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_8315,Overrated,Back glass shattered despite using a case.,2,TRUE,Reviewed in the United States on 05 May 2023,28 people found this helpful,id-127399,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_4147,Overrated,Battery health dropped 5% in two months.,2,TRUE,Reviewed in the United States on 06 May 2023,69 people found this helpful,id-383472,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_5091,Amazing Camera,Dynamic island is a game changer. Super smooth.,5,TRUE,Reviewed in the United States on 25 Dec 2023,,id-406837,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_4193,Amazing Camera,Best battery life I've seen on an iPhone.,5,FALSE,Reviewed in the United States on 26 Sep 2023,75 people found this helpful,id-897590,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_3538,Amazing Camera,Dynamic island is a game changer. Super smooth.,5,TRUE,Reviewed in the United States on 24 Jun 2023,21 people found this helpful,id-379117,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_6960,Regret buying,My screen froze and had to be replaced.,1,FALSE,Reviewed in the United States on 05 Sep 2023,29 people found this helpful,id-131834,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_7474,Poor battery,Back glass shattered despite using a case.,2,TRUE,Reviewed in the United States on 20 Jul 2023,,id-909825,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_4218,Perfect iPhone,Best battery life I've seen on an iPhone.,5,TRUE,Reviewed in the United States on 21 May 2023,49 people found this helpful,id-641646,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_3464,Regret buying,My screen froze and had to be replaced.,1,FALSE,Reviewed in the United States on 04 Jun 2023,,id-718138,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_9817,Fragile,Too heavy and uncomfortable to hold for long periods.,2,TRUE,Reviewed in the United States on 01 Sep 2023,73 people found this helpful,id-569902,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_8028,Waste of money,Apple maps and Siri are still terrible.,1,TRUE,Reviewed in the United States on 22 Dec 2023,53 people found this helpful,id-745413,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_8219,Okay,Feels exactly like my old iPhone. Not much difference.,3,FALSE,Reviewed in the United States on 22 Jul 2023,,id-635408,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_7092,Okay,It's a good phone but lightning port is annoying.,3,TRUE,Reviewed in the United States on 30 Apr 2023,8 people found this helpful,id-190327,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_7473,Regret buying,Overpriced and doesn't offer anything new.,1,FALSE,Reviewed in the United States on 04 Nov 2023,51 people found this helpful,id-313274,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_4489,Just another iPhone,It's a good phone but lightning port is annoying.,3,FALSE,Reviewed in the United States on 01 Mar 2023,47 people found this helpful,id-947354,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_1026,Perfect iPhone,Video quality is unmatched. I absolutely love it.,5,FALSE,Reviewed in the United States on 07 Aug 2023,,id-596652,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_7520,Nothing special,Feels exactly like my old iPhone. Not much difference.,3,TRUE,Reviewed in the United States on 06 Jun 2023,10 people found this helpful,id-697897,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_5260,Good but expensive,Screen is very bright and clear. Good upgrade.,4,FALSE,Reviewed in the United States on 21 Dec 2023,,id-636902,24/10/23 10:00
https://amazon.com/dp/APP1,Apple iPhone 14 Pro Max,Customer_4586,Nice display,"A reliable phone as always, but costs a fortune.",4,FALSE,Reviewed in the United States on 05 Jan 2023,66 people found this helpful,id-601775,24/10/23 10:00
