url,product_name,reviewer_name,review_title,review_text,review_rating,verified_purchase,review_date,helpful_count,uniq_id,scraped_at
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_5364,Expected more,A bit overpriced for the features it offers.,3,TRUE,Reviewed in the United States on 07 May 2023,,id-999689,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_3080,Do not buy,Screen cracked after a small drop. Very fragile.,1,TRUE,Reviewed in the United States on 02 Apr 2023,75 people found this helpful,id-471472,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_5124,Broke easily,Customer service was terrible when I tried to return it.,1,FALSE,Reviewed in the United States on 23 Jun 2023,,id-594959,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_4418,Amazing phone!,Super fast performance and beautiful design. Highly recommended.,5,FALSE,Reviewed in the United States on 21 Aug 2023,68 people found this helpful,id-888480,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_1308,Disappointed,Too heavy to hold comfortably with one hand.,2,FALSE,Reviewed in the United States on 07 Jul 2023,17 people found this helpful,id-367147,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_5170,Stunning display,Super fast performance and beautiful design. Highly recommended.,5,FALSE,Reviewed in the United States on 16 Dec 2023,43 people found this helpful,id-105234,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_1922,It's okay,"It's fine, but not a huge upgrade from the previous generation.",3,TRUE,Reviewed in the United States on 10 Mar 2023,66 people found this helpful,id-261988,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_8969,Too big,Software feels bloated and laggy at times.,2,FALSE,Reviewed in the United States on 16 Aug 2023,98 people found this helpful,id-619813,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_5443,Best Android,Super fast performance and beautiful design. Highly recommended.,5,FALSE,Reviewed in the United States on 15 Jun 2023,,id-658015,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_2415,Too big,Too heavy to hold comfortably with one hand.,2,FALSE,Reviewed in the United States on 20 Mar 2023,,id-454766,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_6640,Very good,"Overall a fantastic device, but a bit too bulky to hold.",4,TRUE,Reviewed in the United States on 16 Nov 2023,,id-999560,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_2290,Nice upgrade,"Camera is great, battery life is decent.",4,TRUE,Reviewed in the United States on 22 May 2023,87 people found this helpful,id-434708,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_5880,Very good,"Solid Android phone, slight learning curve from my old one.",4,FALSE,Reviewed in the United States on 30 Jun 2023,75 people found this helpful,id-783417,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_3657,Do not buy,Customer service was terrible when I tried to return it.,1,TRUE,Reviewed in the United States on 16 Dec 2023,,id-938642,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_9528,Great but heavy,"Camera is great, battery life is decent.",4,TRUE,Reviewed in the United States on 23 Jan 2023,,id-397599,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_6959,Expected more,A bit overpriced for the features it offers.,3,TRUE,Reviewed in the United States on 03 Sep 2023,,id-434980,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_9453,Battery issues,Battery drains very fast when using 5G.,2,FALSE,Reviewed in the United States on 05 Nov 2023,,id-488177,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_2646,Too big,Software feels bloated and laggy at times.,2,TRUE,Reviewed in the United States on 14 Oct 2023,,id-972528,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_9444,Disappointed,Too heavy to hold comfortably with one hand.,2,FALSE,Reviewed in the United States on 22 Apr 2023,11 people found this helpful,id-599540,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_2770,Average,Gets a bit warm during gaming. Otherwise okay.,3,TRUE,Reviewed in the United States on 16 Aug 2023,,id-502443,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_9384,Best Android,The screen is gorgeous and the battery lasts all day.,5,FALSE,Reviewed in the United States on 29 Mar 2023,,id-745801,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_6961,Broke easily,Customer service was terrible when I tried to return it.,1,TRUE,Reviewed in the United States on 01 Mar 2023,93 people found this helpful,id-846940,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_4586,Average,A bit overpriced for the features it offers.,3,FALSE,Reviewed in the United States on 12 Nov 2023,95 people found this helpful,id-919944,24/10/23 10:00
https://amazon.com/dp/SAM1,Samsung Galaxy S23 Ultra,Customer_8832,Do not buy,Worst phone I've ever owned. Overheats constantly.,1,TRUE,Reviewed in the United States on 19 Oct 2023,,id-207121,24/10/23 10:00
