url,product_name,reviewer_name,review_title,review_text,review_rating,verified_purchase,review_date,helpful_count,uniq_id,scraped_at
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_4396,Holy grail!,My favorite makeup product ever. Seamless finish.,5,TRUE,Reviewed in the United States on 21 Jan 2023,,id-703710,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_1695,Okay,"It's alright, but I think it's overhyped.",3,FALSE,Reviewed in the United States on 05 Nov 2023,,id-507764,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_6716,Holy grail!,Covers my dark circles perfectly without creasing.,5,TRUE,Reviewed in the United States on 26 Jan 2023,,id-642788,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_2673,Disappointed,Way too thick and cakey for my liking.,2,FALSE,Reviewed in the United States on 14 Aug 2023,10 people found this helpful,id-901682,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_9596,Terrible,Complete waste of money. Do not recommend.,1,FALSE,Reviewed in the United States on 09 Aug 2023,,id-531470,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_7794,Great coverage,"Good product, but the applicator is a bit too large.",4,TRUE,Reviewed in the United States on 12 Aug 2023,9 people found this helpful,id-669382,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_6481,Holy grail!,A little goes a long way. Lasts all day!,5,TRUE,Reviewed in the United States on 06 Apr 2023,,id-903736,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_4813,Too heavy,Not a fan of the scent or the heavy texture.,2,TRUE,Reviewed in the United States on 15 Aug 2023,,id-354622,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_7372,Really good,"Very full coverage, but make sure to moisturize first.",4,TRUE,Reviewed in the United States on 25 Oct 2023,,id-384012,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_6099,Best concealer,Covers my dark circles perfectly without creasing.,5,TRUE,Reviewed in the United States on 03 Jan 2023,,id-543348,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_1739,Cakey,Made me look older by settling into fine lines.,2,FALSE,Reviewed in the United States on 16 Apr 2023,,id-224823,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_7296,Drying,It covers well but looks very dry under my eyes.,3,FALSE,Reviewed in the United States on 15 Dec 2023,91 people found this helpful,id-536579,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_8009,Holy grail!,A little goes a long way. Lasts all day!,5,FALSE,Reviewed in the United States on 19 Nov 2023,,id-749306,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_4397,Okay,It covers well but looks very dry under my eyes.,3,TRUE,Reviewed in the United States on 26 Nov 2023,39 people found this helpful,id-232583,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_4621,Okay,Color match was difficult. Creases after a few hours.,3,FALSE,Reviewed in the United States on 05 Jun 2023,,id-132970,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_9900,Worst purchase,Extremely drying and looks terrible in natural light.,1,FALSE,Reviewed in the United States on 16 Jan 2023,39 people found this helpful,id-357169,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_2085,Best concealer,My favorite makeup product ever. Seamless finish.,5,FALSE,Reviewed in the United States on 11 Oct 2023,,id-780538,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_7680,Nice formula,"Good product, but the applicator is a bit too large.",4,FALSE,Reviewed in the United States on 30 May 2023,,id-964563,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_9806,Cakey,Way too thick and cakey for my liking.,2,TRUE,Reviewed in the United States on 08 Oct 2023,42 people found this helpful,id-580459,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_1042,Cakey,Way too thick and cakey for my liking.,2,TRUE,Reviewed in the United States on 07 Mar 2023,,id-945382,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_5803,Disappointed,Made me look older by settling into fine lines.,2,TRUE,Reviewed in the United States on 07 Jan 2023,,id-262935,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_3792,Nice formula,"Very full coverage, but make sure to moisturize first.",4,TRUE,Reviewed in the United States on 18 Jan 2023,95 people found this helpful,id-636875,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_3621,Broke me out,Extremely drying and looks terrible in natural light.,1,TRUE,Reviewed in the United States on 30 Mar 2023,73 people found this helpful,id-785958,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_4981,Drying,"It's alright, but I think it's overhyped.",3,FALSE,Reviewed in the United States on 10 Dec 2023,48 people found this helpful,id-662251,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_2088,Drying,"It's alright, but I think it's overhyped.",3,FALSE,Reviewed in the United States on 10 Apr 2023,,id-549405,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_4357,Drying,It covers well but looks very dry under my eyes.,3,FALSE,Reviewed in the United States on 20 Jun 2023,,id-188310,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_6468,Disappointed,Way too thick and cakey for my liking.,2,TRUE,Reviewed in the United States on 28 Jan 2023,47 people found this helpful,id-461989,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_7715,Worst purchase,Extremely drying and looks terrible in natural light.,1,TRUE,Reviewed in the United States on 01 May 2023,,id-689435,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_4965,Really good,"Very full coverage, but make sure to moisturize first.",4,FALSE,Reviewed in the United States on 31 Jul 2023,11 people found this helpful,id-109051,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_7721,Flawless coverage,My favorite makeup product ever. Seamless finish.,5,TRUE,Reviewed in the United States on 28 Dec 2023,,id-629836,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_6387,Worst purchase,Extremely drying and looks terrible in natural light.,1,TRUE,Reviewed in the United States on 07 Feb 2023,22 people found this helpful,id-492981,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_4979,Not for dry skin,"It's alright, but I think it's overhyped.",3,FALSE,Reviewed in the United States on 15 Aug 2023,18 people found this helpful,id-648149,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_6890,Worst purchase,Caused a massive breakout on my face.,1,FALSE,Reviewed in the United States on 13 Dec 2023,24 people found this helpful,id-835710,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_2022,Holy grail!,A little goes a long way. Lasts all day!,5,FALSE,Reviewed in the United States on 13 Jun 2023,38 people found this helpful,id-851634,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_3640,Really good,Hides my blemishes well. A bit thick though.,4,TRUE,Reviewed in the United States on 22 Jul 2023,7 people found this helpful,id-456443,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_5734,Nice formula,"Good product, but the applicator is a bit too large.",4,TRUE,Reviewed in the United States on 10 Mar 2023,,id-943922,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_9029,Great coverage,"Very full coverage, but make sure to moisturize first.",4,FALSE,Reviewed in the United States on 10 Oct 2023,57 people found this helpful,id-270909,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_6882,Not for dry skin,Color match was difficult. Creases after a few hours.,3,FALSE,Reviewed in the United States on 06 Aug 2023,,id-281103,24/10/23 10:00
https://amazon.com/dp/TAR1,Tarte Shape Tape Concealer,Customer_8011,Great coverage,"Good product, but the applicator is a bit too large.",4,FALSE,Reviewed in the United States on 06 May 2023,7 people found this helpful,id-509555,24/10/23 10:00
